#name;МАИ;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский институт)»;;;
0;Олимпиада школьников «Покори Воробьевы горы!»;география;P3;*;G
0;Олимпиада школьников «Покори Воробьевы горы!»;иностранный язык;P3;*;L
0;Олимпиада школьников «Покори Воробьевы горы!»;математика;P3;*;M
0;Олимпиада школьников «Покори Воробьевы горы!»;обществознание;P3;*;P
0;Олимпиада школьников «Покори Воробьевы горы!»;физика;P3;*;F
0;Олимпиада школьников «Робофест»;физика;P3;*;F
0;Олимпиада школьников «Физтех»;биология;P3;*;B
0;Олимпиада школьников «Физтех»;инженерное дело;P3;*;F
0;Олимпиада школьников «Физтех»;математика;P3;*;M
0;Олимпиада школьников «Физтех»;научно-техническая;P3;*;MF
0;Олимпиада школьников «Физтех»;физика;P3;*;F
0;Олимпиада школьников «Шаг в будущее»;инженерное дело;P3;*;MFI
0;Олимпиада школьников «Шаг в будущее»;компьютерное моделирование и графика;P3;*;MFI
0;Олимпиада школьников «Шаг в будущее»;математика;P3;*;M
0;Олимпиада школьников «Шаг в будущее»;информатика;P3;*;I
0;Олимпиада школьников «Шаг в будущее»;физика;P3;*;F
0;Олимпиада школьников по географии «Земля - наш общий дом!»;география;P3;*;G
0;Олимпиада школьников по информатике и программированию;информатика;P3;*;I
0;Олимпиада школьников по программированию «ТехноКубок»;информатика;P3;*;I
0;Олимпиада школьников по экономике в рамках международного экономического фестиваля школьников «Сибириада. Шаг в мечту»;экономика;P3;*;O
0;Олимпиада школьников Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации;иностранный язык;P3;*;L
0;Олимпиада школьников Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации;обществознание;P3;*;O
0;Олимпиада школьников Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации;финансовая грамотность;P3;*;O
0;Олимпиада школьников Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации;экономика;P3;*;O
0;Олимпиада школьников Санкт-Петербургского государственного университета;биология;P3;*;B
0;Олимпиада школьников Санкт-Петербургского государственного университета;география;P3;*;G
0;Олимпиада школьников Санкт-Петербургского государственного университета;инженерные системы;P3;*;MFI
0;Олимпиада школьников Санкт-Петербургского государственного университета;иностранный язык;P3;*;L
0;Олимпиада школьников Санкт-Петербургского государственного университета;информатика;P3;*;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;математика;P3;*;M
0;Олимпиада школьников Санкт-Петербургского государственного университета;математическое моделирование и искусственный интеллект;P3;*;MI
0;Олимпиада школьников Санкт-Петербургского государственного университета;обществознание;P3;*;O
0;Олимпиада школьников Санкт-Петербургского государственного университета;история;P3;*;H
0;Олимпиада школьников Санкт-Петербургского государственного университета;социология;P3;*;O
0;Олимпиада школьников Санкт-Петербургского государственного университета;физика;P3;*;F
0;Олимпиада школьников Санкт-Петербургского государственного университета;экономика;P3;*;O
0;Олимпиада Юношеской математической школы;математика;P3;*;M
0;Открытая межвузовская олимпиада школьников Сибирского Федерального округа «Будущее Сибири»;физика;P3;*;F
0;Открытая олимпиада школьников;информатика;P3;*;I
0;Открытая олимпиада школьников;математика;P3;*;M
0;Открытая олимпиада школьников;физика;P3;*;F
0;Открытая олимпиада школьников по программированию;информатика;P3;*;I
0;Открытая олимпиада школьников по программированию «Когнитивные технологии»;информатика;P3;*;I
0;Открытая региональная межвузовская олимпиада вузов Томской области (ОРМО);физика;P3;*;F
0;Открытая региональная межвузовская олимпиада вузов Томской области (ОРМО);география;P3;*;G
0;Отраслевая олимпиада школьников «Газпром»;информатика;P3;*;I
0;Отраслевая олимпиада школьников «Газпром»;физика;P3;*;F
0;Отраслевая физико-математическая олимпиада школьников «Росатом»;информатика;P3;*;I
0;Отраслевая физико-математическая олимпиада школьников «Росатом»;математика;P3;*;M
0;Отраслевая физико-математическая олимпиада школьников «Росатом»;физика;P3;*;F
0;Плехановская олимпиада школьников;иностранный язык;P3;*;L
0;Плехановская олимпиада школьников;финансовая грамотность;P3;*;O
0;Плехановская олимпиада школьников;экономика;P3;*;O
0;Региональный конкурс школьников Челябинского университетского образовательного округа;иностранный язык;P3;*;L
0;Региональный конкурс школьников Челябинского университетского образовательного округа;обществознание;P3;*;O
0;Санкт-Петербургская астрономическая олимпиада;астрономия;P3;*;MF
0;Санкт-Петербургская олимпиада школьников;математика;P3;*;M
0;Телевизионная гуманитарная олимпиада школьников «Умницы и умники»;гуманитарные и социальные науки;P3;*;O
0;Турнир городов;математика;P3;*;M
0;Турнир имени М.В. Ломоносова;астрономия и науки о земле;P3;*;MF
0;Турнир имени М.В. Ломоносова;математика;P3;*;M
0;Турнир имени М.В. Ломоносова;физика;P3;*;F
0;Турнир имени М.В. Ломоносова;биология;P3;*;B
0;Турнир имени М.В. Ломоносова;история;P3;*;H
0;Университетская олимпиада школьников «Бельчонок»;информатика;P3;*;I
0;Университетская олимпиада школьников «Бельчонок»;математика;P3;*;M
0;Учитель школы будущего;иностранный язык;P3;*;L
0;Всероссийская олимпиада школьников по франзускому языку;французский язык;P0;+42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по немецкому языку;немецкий язык;P0;+42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по экономике;экономика;P0;+38.03.01 +38.03.02 +38.03.03 +38.03.04 +38.03.05;*
0;Всероссийская олимпиада школьников по испанскому языку;испанский язык;P0;+42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по итальянскому языку;итальянский язык;P0;+42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по китайскому языку;китайский язык;P0;+42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по русскому языку;русский язык;P0;*;*
0;Всероссийская олимпиада школьников по астрономии;астрономия;P0;*;*
0;Всероссийская олимпиада школьников по информатике;информатика;P0;* -42.03.01 -45.03.02;*
0;Всероссийская олимпиада школьников по физике;физика;P0;* -42.03.01 -45.03.02;*
0;Всероссийская олимпиада школьников по биологии;биология;P0;+05.03.06;*
0;Всероссийская олимпиада школьников по обществознанию;обществознание;P0;+38.03.01 +38.03.02 +38.03.03 +38.03.04 +38.03.05 +42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по английскому языку;английский язык;P0;+42.03.00 +45.03.00;*
0;Всероссийская олимпиада школьников по математике;математика;P0;* -42.03.01 -45.03.02;*
0;Всероссийская олимпиада школьников по экологии;экология;P0;+05.03.06;*
