#name;СПбГУТ;Федеральное государственное бюджетное образовательное учреждение высшего образования «?Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»?;;;
-1;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;химия;P2;+05.03.06;
-1;Межрегиональная олимпиада школьников «Евразийская лингвистическая олимпиада»;иностранный язык;P1;+41.03.01 +42.03.01;
-1;Межрегиональная олимпиада школьников имени И.Я. Верченко;математика;P2;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Межрегиональная олимпиада школьников имени И.Я. Верченко;компьютерная безопасность;P2;+10.03.01 +10.05.02 +10.05.07;
-1;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;обществознание;P3;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;математика;P2;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;иностранный язык;P3;+41.03.01 +42.03.01;
-1;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;математика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;иностранный язык;P3;+41.03.01 +42.03.01;
-1;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;информатика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
0;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;химия;P1;+05.03.06;
-1;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;русский язык;P2;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
-1;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
0;Многопредметная олимпиада «Юные таланты»;химия;P1;+05.03.06;
0;Многопредметная олимпиада «Юные таланты»;география;P1;+05.03.06 +41.03.01;
-1;Многопрофильная инженерная олимпиада «Звезда»;техника и технологии;P3;+10.03.01 +10.05.02 +10.05.07;
-1;Многопрофильная инженерная олимпиада «Звезда»;естественные науки;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Московская олимпиада школьников;генетика;P2;+05.03.06 +12.03.04;
0;Московская олимпиада школьников;лингвистика;P1;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
0;Московская олимпиада школьников;лингвистика;P1;+41.03.01 +42.03.01;
-1;Московская олимпиада школьников;филология;P3;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
0;Московская олимпиада школьников;география;P1;+05.03.06 +41.03.01;
0;Московская олимпиада школьников;физика;P1;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Московская олимпиада школьников;история;P2;+41.03.01 +42.03.01;
-1;Московская олимпиада школьников;обществознание;P2;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Московская олимпиада школьников;вероятность и статистика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
0;Московская олимпиада школьников;информатика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
-1;Московская олимпиада школьников;предпрофессиональная по инженерно-конструкторскому направлению;P3;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +12.03.04 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04;
-1;Московская олимпиада школьников;предпрофессиональная по научно-технологическому направлению;P3;+09.03.01 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04;
0;Московская олимпиада школьников;математика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
0;Московская олимпиада школьников;химия;P1;+05.03.06;
-1;Московская олимпиада школьников;финансовая грамотность;P3;+38.03.02 +38.03.05;
-1;Московская олимпиада школьников;экономика;P2;+38.03.02 +38.03.05;
-1;Общероссийская олимпиада школьников «Основы православной культуры»;основы православной культуры;P2;+41.03.01 +42.03.01;
-1;Объединенная межвузовская математическая олимпиада школьников;математика;P2;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Океан знаний;русский язык;P3;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
-1;Океан знаний;обществознание;P3;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
0;Олимпиада Курчатов;математика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
0;Олимпиада Курчатов;физика;P1;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Олимпиада МГИМО МИД России для школьников;гуманитарные и социальные науки;P2;+41.03.01 +42.03.01;
-1;Олимпиада МГИМО МИД России для школьников;гуманитарные и социальные науки;P2;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
